formasi_id,ins_nm,jp_nama,formasi_nm,jabatan_nm,lokasi_nm,jumlah_formasi,disable,gaji_min,gaji_max,jumlah_ms,jumlah_submit_t2,jumlah_ms_t2,is_periode_daftar,rasio_persaingan
d8c80e3b-b6f6-4d84-b92a-ed91501cbf4c,Pemerintah Kab. Bojonegoro,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,PEMERINTAH KABUPATEN BOJONEGORO | KECAMATAN SEKAR,1,1,2785700,7760450,0,0,0,0,0.0
e209386a-cbd0-4408-8df3-eeaddda7a306,Pemerintah Kab. Bojonegoro,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,PEMERINTAH KABUPATEN BOJONEGORO | KECAMATAN NGAMBON,1,1,2785700,7760450,0,0,0,0,0.0
e408982c-bf10-4ead-aab2-cf9b2087a830,Pemerintah Kab. Bojonegoro,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,PEMERINTAH KABUPATEN BOJONEGORO | DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL,2,1,2785700,7760450,1,0,0,0,0.5
e47f8cb5-e7eb-471a-9ea0-d2c409dac9b6,Pemerintah Kab. Bojonegoro,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,PEMERINTAH KABUPATEN BOJONEGORO | SEKRETARIAT DAERAH | ASISTEN PEREKONOMIAN DAN PEMBANGUNAN | BAGIAN ADMINISTRASI PEMBANGUNAN,1,1,2785700,7760450,0,0,0,0,0.0
ea9e75d4-ff22-4a23-8956-50567efdee89,Pemerintah Kab. Bojonegoro,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,PEMERINTAH KABUPATEN BOJONEGORO | DINAS KESEHATAN | PUSKESMAS GONDANG,1,1,3000000,5000000,1,0,0,0,1.0
ed720101-6674-4168-8ac1-a81bb700f345,Pemerintah Kab. Bojonegoro,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"PEMERINTAH KABUPATEN BOJONEGORO | DINAS PERDAGANGAN, KOPERASI DAN USAHA MIKRO",2,1,2785700,7760450,1,0,0,0,0.5
f37b0638-52d4-4730-b9bc-791df15da64b,Pemerintah Kab. Bojonegoro,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,PEMERINTAH KABUPATEN BOJONEGORO | BADAN PENGELOLAAN KEUANGAN DAN ASET DAERAH,2,1,2785700,7760450,1,0,0,0,0.5
f52149a9-7f3f-4052-b8d8-f2d79cf5d598,Pemerintah Kab. Bojonegoro,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,PEMERINTAH KABUPATEN BOJONEGORO | RSUD Kepohbaru,3,1,3000000,5000000,6,0,0,0,2.0
f68bf7a3-8216-47be-abb4-c5028e4769b9,Pemerintah Kab. Bojonegoro,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,PEMERINTAH KABUPATEN BOJONEGORO | KECAMATAN MARGOMULYO,1,1,2785700,7760450,0,0,0,0,0.0
f6f94a0e-5875-4b40-87a7-f98b79475148,Pemerintah Kab. Bojonegoro,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,PEMERINTAH KABUPATEN BOJONEGORO | DINAS KESEHATAN | PUSKESMAS BUBULAN,1,1,3000000,5000000,1,0,0,0,1.0
f7991ac8-e173-49b3-9fdb-8c59ca670cf6,Pemerintah Kab. Bojonegoro,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,PEMERINTAH KABUPATEN BOJONEGORO | DINAS KESEHATAN | PUSKESMAS SUMBERREJO,1,1,3000000,5000000,0,0,0,0,0.0
f8b2c7c6-6742-4649-a6d3-93495608ac4c,Pemerintah Kab. Bojonegoro,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,PEMERINTAH KABUPATEN BOJONEGORO | KECAMATAN KEPOHBARU,1,1,2785700,7760450,0,0,0,0,0.0
eff01ef9-1679-4574-a211-97ebcdb23c54,Pemerintah Kab. Bojonegoro,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,PEMERINTAH KABUPATEN BOJONEGORO | DINAS KOMUNIKASI DAN INFORMATIKA,3,1,2785700,8427950,183,0,0,0,61.0
8a0186cc9159ace501915a052d302c1c,Pemerintah Kab. Bolaang Mongondow,CPNS,PENYANDANG DISABILITAS,PENATA KELOLA PENANAMAN MODAL AHLI PERTAMA,Pemerintah Kabupaten Bolaang Mongondow | Dinas Penanaman Modal dan Pelayanan Terpadu Satu Pintu | Bidang Pengendalian Data dan Sitem Informasi Penanaman Modal,1,1,2785700,4575200,0,0,0,0,0.0
5d1040a9-ca6c-4194-9e5d-6745bf5145b3,Pemerintah Kab. Bolaang Mongondow,CPNS,UMUM,PENATA KELOLA PENANAMAN MODAL AHLI PERTAMA,Pemerintah Kabupaten Bolaang Mongondow | Dinas Penanaman Modal dan Pelayanan Terpadu Satu Pintu | Bidang Pengendalian Data dan Sitem Informasi Penanaman Modal,3,1,2785700,4575200,78,0,0,0,26.0
f2bfa503-ae73-4fae-8f32-dd4dc8c101f9,Pemerintah Kab. Bolaang Mongondow,CPNS,UMUM,PENATA KELOLA PENANAMAN MODAL AHLI PERTAMA,Pemerintah Kabupaten Bolaang Mongondow | Dinas Penanaman Modal dan Pelayanan Terpadu Satu Pintu | Bidang Perencanaan Penanaman Modal,2,1,2785700,4575200,72,0,0,0,36.0
06c687c9-c3cf-4397-aa86-03900aafe0c0,Pemerintah Kab. Bolaang Mongondow,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kabupaten Bolaang Mongondow | Dinas Kesehatan | UPTD Puskesmas | UPTD Puskesmas Lolak,1,1,2785700,4575200,3,0,0,0,3.0
0874a886-8710-496b-a889-0d837a403e8f,Pemerintah Kab. Bolaang Mongondow,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"Pemerintah Kabupaten Bolaang Mongondow | Dinas Pendidikan | Sekretariat Dinas Pendidikan | Sub Bagian Program, Keuangan dan Pelaporan",1,1,2785700,4575200,1,0,0,0,1.0
0ab3654d-75ec-4782-ad40-4ad256f273ad,Pemerintah Kab. Bolaang Mongondow,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kabupaten Bolaang Mongondow | Dinas Kesehatan | UPTD Puskesmas | UPTD Puskesmas Komangaan,1,1,2785700,4575200,4,0,0,0,4.0
0e61e33d-9cc9-45fd-ba15-50bef76bb1ad,Pemerintah Kab. Bolaang Mongondow,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"Pemerintah Kabupaten Bolaang Mongondow | Dinas Ketahanan Pangan | Sekretariat Dinas Ketahanan Pangan | Sub Bagian Program, Keuangan dan Pelaporan",1,1,2785700,4575200,2,0,0,0,2.0
0eca9786-36ce-4932-8efb-c1ed570fa048,Pemerintah Kab. Bolaang Mongondow,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kabupaten Bolaang Mongondow | Dinas Kesehatan | UPTD Puskesmas | UPTD Puskesmas Mopuya,1,1,2785700,4575200,2,0,0,0,2.0
126b20ee-fdfb-4c6f-b016-5f709d021f54,Pemerintah Kab. Bolaang Mongondow,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kabupaten Bolaang Mongondow | Dinas Kesehatan | UPTD Puskesmas | UPTD Puskesmas Buntalo,1,1,2785700,4575200,5,0,0,0,5.0
18195054-0fb3-40c3-b738-3dd0e1080d86,Pemerintah Kab. Bolaang Mongondow,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kabupaten Bolaang Mongondow | Dinas Kesehatan | UPTD Puskesmas | UPTD Puskesmas Werdhi Agung,1,1,2785700,4575200,4,0,0,0,4.0
1e6629ab-9611-4f13-81c0-59f253725aa2,Pemerintah Kab. Bolaang Mongondow,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"Pemerintah Kabupaten Bolaang Mongondow | Dinas Pemberdayaan Masyarakat dan Desa | Sekretariat Dinas Pemberdayaan Masyarakat dan Desa | Sub Bagian Program, Keuangan dan Pelaporan",1,1,2785700,4575200,1,0,0,0,1.0
214f5781-468d-4df0-87bf-d1166d034ebc,Pemerintah Kab. Bolaang Mongondow,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kabupaten Bolaang Mongondow | Badan Keuangan Daerah | Sekretariat Badan Keuangan Daerah | Sub Bagian Umum dan Kepegawaian,1,1,2785700,4575200,2,0,0,0,2.0
225d155c-5fcf-45de-9751-e22dd16308e1,Pemerintah Kab. Bolaang Mongondow,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"Pemerintah Kabupaten Bolaang Mongondow | Badan Kepegawaian, Pendidikan dan Pelatihan | Bidang Pendidikan, Pelatihan dan Pengembangan Aparatur",1,1,2785700,4575200,2,0,0,0,2.0
2e639b3b-f296-4379-9737-df83af341af1,Pemerintah Kab. Bolaang Mongondow,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kabupaten Bolaang Mongondow | Sekretariat Daerah | Asisten Administrasi Umum | Bagian Organisasi Setda,2,1,2785700,4575200,11,0,0,0,5.5
313c7aee-920a-4ea6-8500-5fe5eca86add,Pemerintah Kab. Bolaang Mongondow,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"Pemerintah Kabupaten Bolaang Mongondow | Dinas Pertanian | Sekretariat Dinas Pertanian | Sub Bagian Program, Keuangan dan Pelaporan",1,1,2785700,4575200,1,0,0,0,1.0
31af7b1d-54c6-4b54-9e69-2b18e4c28397,Pemerintah Kab. Bolaang Mongondow,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"Pemerintah Kabupaten Bolaang Mongondow | Dinas Perhubungan | Sekretariat Dinas Perhubungan | Sub Bagian Program, Keuangan dan Pelaporan",1,1,2785700,4575200,2,0,0,0,2.0
3d59d5cc-d9c0-477c-bcf8-d744be12522f,Pemerintah Kab. Bolaang Mongondow,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"Pemerintah Kabupaten Bolaang Mongondow | Dinas Perdagangan dan Energi Sumber Daya Mineral | Sekretariat Dinas Perdagangan dan Energi Sumber Daya Mineral | Sub Bagian Program, Keuangan dan Pelaporan",1,1,2785700,4575200,1,0,0,0,1.0
3de47059-a885-4415-880b-4ac1fe373ef0,Pemerintah Kab. Bolaang Mongondow,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kabupaten Bolaang Mongondow | Dinas Perkebunan | Sekretariat Dinas Perkebunan | Sub Bagian Umum dan Kepegawaian,1,1,2785700,4575200,3,0,0,0,3.0
3fd63ef1-2adb-46c2-8bd4-e518038cc13a,Pemerintah Kab. Bolaang Mongondow,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kabupaten Bolaang Mongondow | Dinas Kesehatan | UPTD Puskesmas | UPTD Puskesmas Doloduo,1,1,2785700,4575200,3,0,0,0,3.0
446dc4ef-d936-4085-99a4-daa20b640f1f,Pemerintah Kab. Bolaang Mongondow,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kabupaten Bolaang Mongondow | Sekretariat Daerah | Asisten Administrasi Umum | Bagian Umum Setda,1,1,2785700,4575200,0,0,0,0,0.0
459d1d30-32d0-406a-b295-a089a8b8a390,Pemerintah Kab. Bolaang Mongondow,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"Pemerintah Kabupaten Bolaang Mongondow | Dinas Kesehatan | Sekretariat Dinas Kesehatan | Sub Bagian Program, Keuangan dan Pelaporan",1,1,2785700,4575200,0,0,0,0,0.0
4a76fdd4-4ef1-4bee-8e47-0fc0c3d4a7ad,Pemerintah Kab. Bolaang Mongondow,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"Pemerintah Kabupaten Bolaang Mongondow | Dinas Koperasi dan UKM | Sekretariat Dinas Koperasi dan UKM | Sub Bagian Program, Keuangan dan Pelaporan",1,1,2785700,4575200,2,0,0,0,2.0
4add44e7-1157-4b19-ae93-c786025693be,Pemerintah Kab. Bolaang Mongondow,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"Pemerintah Kabupaten Bolaang Mongondow | Dinas Komunikasi dan Informatika | Sekretariat Dinas Komunikasi dan Informatika | Sub Bagian Program, Keuangan dan Pelaporan",1,1,2785700,4575200,1,0,0,0,1.0
4fad54cc-c725-41b7-b8cc-c5acd498bf2f,Pemerintah Kab. Bolaang Mongondow,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"Pemerintah Kabupaten Bolaang Mongondow | Dinas Sosial | Sekretariat Dinas Sosial | Sub Bagian Program, Keuangan dan Pelaporan",1,1,2785700,4575200,2,0,0,0,2.0
501fe78f-754d-4d1f-9f09-42fe32cca140,Pemerintah Kab. Bolaang Mongondow,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"Pemerintah Kabupaten Bolaang Mongondow | Dinas Pemuda dan Olahraga | Sekretariat Dinas Pemuda dan Olahraga | Sub Bagian Program, Keuangan dan Pelaporan",1,1,2785700,4575200,2,0,0,0,2.0
5b9bf25f-8bef-4e7d-84f8-629601f5c9c5,Pemerintah Kab. Bolaang Mongondow,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kabupaten Bolaang Mongondow | Dinas Kesehatan | UPTD Puskesmas | UPTD Puskesmas Tadoy,1,1,2785700,4575200,3,0,0,0,3.0
6470ec17-ea6b-4259-a27e-078d04caff95,Pemerintah Kab. Bolaang Mongondow,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kabupaten Bolaang Mongondow | RSU Datoe Binangkang | Bagian Tata Usaha | Sub Bagian Umum dan Perlengkapan,1,1,2785700,4575200,1,0,0,0,1.0
664d8764-b38a-4232-b914-f35683ac9691,Pemerintah Kab. Bolaang Mongondow,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"Pemerintah Kabupaten Bolaang Mongondow | Badan Kepegawaian, Pendidikan dan Pelatihan | Sekretariat Badan Kepegawaian, Pendidikan dan Pelatihan | Sub Bagian Program, Keuangan dan Pelaporan",1,1,2785700,4575200,2,0,0,0,2.0
6cb5038a-ce93-4a6c-b72f-7db8011eec8f,Pemerintah Kab. Bolaang Mongondow,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"Pemerintah Kabupaten Bolaang Mongondow | Badan Kepegawaian, Pendidikan dan Pelatihan | Bidang Disiplin, Fasilitasi Profesi dan Informasi Aparatur",2,1,2785700,4575200,9,0,0,0,4.5
73937252-b399-4016-8652-d6b8d01399df,Pemerintah Kab. Bolaang Mongondow,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"Pemerintah Kabupaten Bolaang Mongondow | Badan Kepegawaian, Pendidikan dan Pelatihan | Bidang Pengadaan dan Mutasi",1,1,2785700,4575200,3,0,0,0,3.0
7ac04947-6339-4d1e-ab10-805826f37c68,Pemerintah Kab. Bolaang Mongondow,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kabupaten Bolaang Mongondow | Dinas Kesehatan | UPTD Puskesmas | UPTD Puskesmas Pangian,1,1,2785700,4575200,4,0,0,0,4.0
7b28c9bd-f740-48fc-b1b6-fa2e846ec49f,Pemerintah Kab. Bolaang Mongondow,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"Pemerintah Kabupaten Bolaang Mongondow | Dinas Lingkungan Hidup | Sekretariat Dinas Lingkungan Hidup | Sub Bagian Program, Keuangan dan Pelaporan",1,1,2785700,4575200,1,0,0,0,1.0
7cf468ba-60e7-4852-988c-e1b9481438f5,Pemerintah Kab. Bolaang Mongondow,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"Pemerintah Kabupaten Bolaang Mongondow | Dinas Pekerjaan Umum dan Penataan Ruang | Sekretariat Dinas Pekerjaan Umum dan Penataan Ruang | Sub Bagian Program, Keuangan dan Pelaporan",1,1,2785700,4575200,1,0,0,0,1.0
89017365-975d-49a1-b5ed-a71329e283f0,Pemerintah Kab. Bolaang Mongondow,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kabupaten Bolaang Mongondow | Sekretariat Daerah | Asisten Administrasi Umum | Bagian Protokol dan Komunikasi Pimpinan Setda | Sub Bagian Protokol,1,1,2785700,4575200,2,0,0,0,2.0
89770e88-dbd2-47b3-9b92-efe905cdb5fe,Pemerintah Kab. Bolaang Mongondow,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"Pemerintah Kabupaten Bolaang Mongondow | Dinas Perikanan | Sekretariat Dinas Perikanan | Sub Bagian Program, Keuangan dan Pelaporan",1,1,2785700,4575200,1,0,0,0,1.0
944a2397-9ba3-46b8-9dca-3d90ff4403df,Pemerintah Kab. Bolaang Mongondow,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kabupaten Bolaang Mongondow | Dinas Kesehatan | UPTD Puskesmas | UPTD Puskesmas Tanoyan,1,1,2785700,4575200,7,0,0,0,7.0
947cc73e-2db0-4a42-951f-084eb97de448,Pemerintah Kab. Bolaang Mongondow,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"Pemerintah Kabupaten Bolaang Mongondow | Satuan Polisi Pamong Praja | Sekretariat Satuan Polisi Pamong Praja | Sub Bagian Program, Keuangan dan Pelaporan",1,1,2785700,4575200,1,0,0,0,1.0
9514c28c-ee5d-41b0-b8ec-62d1410957c2,Pemerintah Kab. Bolaang Mongondow,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kabupaten Bolaang Mongondow | Dinas Kesehatan | UPTD Puskesmas | UPTD Puskesmas Konarom,1,1,2785700,4575200,5,0,0,0,5.0
9577f73c-583f-4970-a29b-3cbb652f1447,Pemerintah Kab. Bolaang Mongondow,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"Pemerintah Kabupaten Bolaang Mongondow | Dinas Perpustakaan dan Kearsipan | Sekretariat Dinas Perpustakaan dan Kearsipan | Sub Bagian Program, Keuangan dan Pelaporan",1,1,2785700,4575200,2,0,0,0,2.0
98778ab4-b5bb-44e9-abc9-c5a3ba1a0243,Pemerintah Kab. Bolaang Mongondow,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kabupaten Bolaang Mongondow | Badan Penanggulangan Bencana Daerah | Sekretariat Badan Penanggulangan Bencana Daerah | Sub Bagian Umum,1,1,2785700,4575200,3,0,0,0,3.0
99b4dc8d-e3a9-4179-a665-034b71af0942,Pemerintah Kab. Bolaang Mongondow,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kabupaten Bolaang Mongondow | Inspektorat Daerah | Sekretariat Inspektorat Daerah | Sub Bagian Umum dan Kepegawaian,1,1,2785700,4575200,3,0,0,0,3.0
9a94ca19-863f-4a6a-8e04-ee77ab3bab15,Pemerintah Kab. Bolaang Mongondow,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kabupaten Bolaang Mongondow | Dinas Kesehatan | UPTD Puskesmas | UPTD Puskesmas Passi Barat,1,1,2785700,4575200,2,0,0,0,2.0
9b5dc40f-e430-4575-a139-c8fc272a75a2,Pemerintah Kab. Bolaang Mongondow,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kabupaten Bolaang Mongondow | Dinas Kesehatan | UPTD Puskesmas | UPTD Puskesmas Tungoi,1,1,2785700,4575200,5,0,0,0,5.0
b1b1c4db-d599-40a5-8291-10a71f182c0b,Pemerintah Kab. Bolaang Mongondow,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"Pemerintah Kabupaten Bolaang Mongondow | Dinas Kependudukan dan Pencatatan Sipil | Sekretariat Dinas Kependudukan dan Pencatatan Sipil | Sub Bagian Program, Keuangan dan Pelaporan",1,1,2785700,4575200,2,0,0,0,2.0
b9d4fe86-4e66-413d-b3ee-fd5172c48586,Pemerintah Kab. Bolaang Mongondow,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"Pemerintah Kabupaten Bolaang Mongondow | Dinas Pengendalian Penduduk dan Keluarga Berencana | Sekretariat Dinas Pengendalian Penduduk dan Keluarga Berencana | Sub Bagian Program, Keuangan dan Pelaporan",1,1,2785700,4575200,1,0,0,0,1.0
ba633346-fa6f-4498-b1b9-8f6cce75d9c5,Pemerintah Kab. Bolaang Mongondow,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kabupaten Bolaang Mongondow | Dinas Kesehatan | UPTD Puskesmas | UPTD Puskesmas Inobonto,1,1,2785700,4575200,2,0,0,0,2.0
bb4a6fd0-187d-4104-b328-0ca8f0df6c70,Pemerintah Kab. Bolaang Mongondow,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"Pemerintah Kabupaten Bolaang Mongondow | Dinas Pariwisata dan Kebudayaan | Sekretariat Dinas Pariwisata dan Kebudayaan | Sub Bagian Program, Keuangan dan Pelaporan",1,1,2785700,4575200,2,0,0,0,2.0
c74c7366-fad8-47e9-bae6-a389c69a079e,Pemerintah Kab. Bolaang Mongondow,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kabupaten Bolaang Mongondow | Dinas Kesehatan | UPTD Puskesmas | UPTD Puskesmas Bilalang,1,1,2785700,4575200,7,0,0,0,7.0
d6bad9b2-f22a-44b9-a51f-7eaee1e2e4e2,Pemerintah Kab. Bolaang Mongondow,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kabupaten Bolaang Mongondow | Dinas Kesehatan | UPTD Puskesmas | UPTD Puskesmas Maelang,1,1,2785700,4575200,3,0,0,0,3.0
d9baded8-10ad-4f23-9d67-c8263c6be730,Pemerintah Kab. Bolaang Mongondow,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kabupaten Bolaang Mongondow | Dinas Kesehatan | UPTD Puskesmas | UPTD Puskesmas Imandi,1,1,2785700,4575200,2,0,0,0,2.0
da640f05-aab9-4c26-b0e5-d280662b4028,Pemerintah Kab. Bolaang Mongondow,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kabupaten Bolaang Mongondow | Dinas Kesehatan | UPTD Puskesmas | UPTD Puskesmas Poigar,1,1,2785700,4575200,0,0,0,0,0.0
ee577eed-1ce9-414a-b05d-dc6838fa09cd,Pemerintah Kab. Bolaang Mongondow,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kabupaten Bolaang Mongondow | Dinas Kesehatan | UPTD Puskesmas | UPTD Puskesmas Pusian,1,1,2785700,4575200,2,0,0,0,2.0
eeb675a4-228d-4f40-a3be-d04280f57741,Pemerintah Kab. Bolaang Mongondow,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"Pemerintah Kabupaten Bolaang Mongondow | Dinas Transmigrasi dan Tenaga Kerja | Sekretariat Dinas Transmigrasi dan Tenaga Kerja | Sub Bagian Program, Keuangan dan Pelaporan",1,1,2785700,4575200,1,0,0,0,1.0
f6275ba7-020e-4c5a-9299-010c36894119,Pemerintah Kab. Bolaang Mongondow,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kabupaten Bolaang Mongondow | Dinas Pemberdayaan Perempuan dan Perlindungan Anak | Sekretariat Dinas Pemberdayaan Perempuan dan Perlindungan Anak | Sub Bagian Umum dan Kepegawaian,1,1,2785700,4575200,1,0,0,0,1.0
f9c84e89-44c8-4532-a468-9c339cde430f,Pemerintah Kab. Bolaang Mongondow,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kabupaten Bolaang Mongondow | Badan Kesatuan Bangsa dan Politik | Sekretariat Badan Kesatuan Bangsa dan Politik | Sub Bagian Program dan Pelaporan,1,1,2785700,4575200,1,0,0,0,1.0
fe05d17c-7edf-4796-9403-6ac8f8d77f4b,Pemerintah Kab. Bolaang Mongondow,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"Pemerintah Kabupaten Bolaang Mongondow | Dinas Perumahan dan Kawasan Permukiman | Sekretariat Dinas Perumahan dan Kawasan Permukiman | Sub Bagian Program, Keuangan dan Pelaporan",1,1,2785700,4575200,0,0,0,0,0.0
0aa29051-6883-434e-acc6-ce392fdca39e,Pemerintah Kab. Bolaang Mongondow,CPNS,UMUM,PENATA PERIZINAN AHLI PERTAMA,Pemerintah Kabupaten Bolaang Mongondow | Dinas Penanaman Modal dan Pelayanan Terpadu Satu Pintu | Bidang Pelayanan Terpadu Satu Pintu,3,1,2785700,4575200,61,0,0,0,20.333333333333332
037d6b45-7d1d-4fa2-8a58-393d786ee5eb,Pemerintah Kab. Bolaang Mongondow Timur,CPNS,PENYANDANG DISABILITAS,ARSIPARIS AHLI PERTAMA,PEMERINTAH KABUPATEN BOLAANG MONGONDOW TIMUR | DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN DAN PERTANAHAN,1,1,3203600,5265000,3,0,0,0,3.0
7e8c4463-2ca4-458c-9a7a-1cba3d5a45a9,Pemerintah Kab. Bolaang Mongondow Timur,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,PEMERINTAH KABUPATEN BOLAANG MONGONDOW TIMUR | DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL,1,1,3203600,5265000,122,0,0,0,122.0
f62b98fa-c1b3-485c-98db-004d12562a84,Pemerintah Kab. Bolaang Mongondow Timur,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,PEMERINTAH KABUPATEN BOLAANG MONGONDOW TIMUR | BADAN PENGELOLA KEUANGAN DAN PENDAPATAN DAERAH,1,1,3203600,5265000,65,0,0,0,65.0
529cb0af-7672-49f4-bf63-b4c7edaf0e89,Pemerintah Kab. Bolaang Mongondow Timur,CPNS,UMUM,AUDITOR AHLI PERTAMA,PEMERINTAH KABUPATEN BOLAANG MONGONDOW TIMUR | INSPEKTORAT DAERAH | INSPEKTUR PEMBANTU WILAYAH II,1,0,3203600,5265000,29,0,0,0,29.0
